path,level,slug,text
easyway-webapp/05_codice_easyway_portale/easyway-portal-api.md,2,struttura-progetto-step-11,"Struttura progetto (STEP 1.1)"
easyway-webapp/05_codice_easyway_portale/easyway-portal-api.md,3,macro-componenti-principali,"**Macro-componenti principali:**"
easyway-webapp/05_codice_easyway_portale/easyway-portal-api.md,2,best-practice-logging-dati-sensibili-easyway,"Best Practice Logging — Dati Sensibili (EasyWay)"
easyway-webapp/05_codice_easyway_portale/easyway-portal-api.md,2,validazione-dati-in-ingresso-pattern-easyway,"Validazione dati in ingresso — Pattern EasyWay"
easyway-webapp/05_codice_easyway_portale/easyway-portal-api.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway-portal-frontend.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/iac.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,aggiornamenti-dal-2025-07-28-al-2025-07-29,"Aggiornamenti dal 2025-07-28 al 2025-07-29"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-npm-command-not-found-node-command-not-found,"Errore: 'npm: command not found' / 'node: command not found'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-could-not-read-packagejson,"Errore: 'Could not read package.json'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-cannot-find-module-zod,"Errore: 'Cannot find module 'zod''"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-referenceerror-validateparams-is-not-defined-validatebody-is-not-defined,"Errore: 'ReferenceError: validateParams is not defined' / 'validateBody is not defined'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-referenceerror-useridparamschema-is-not-defined,"Errore: 'ReferenceError: userIdParamSchema is not defined'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-referenceerror-z-is-not-defined,"Errore: 'ReferenceError: z is not defined'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-referenceerror-subscribenotification-is-not-defined-controllerfunction-is-not-defined,"Errore: 'ReferenceError: subscribeNotification is not defined' / 'controllerFunction is not defined'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-cannot-post-apinotificationssubscribe-404-not-found,"Errore: 'Cannot POST /api/notifications/subscribe' (404 Not Found)"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-400-bad-request-invalid-or-missing-x-tenant-id-header,"Errore: '400 Bad Request: Invalid or missing X-Tenant-Id header'"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,errore-missing-script-dev,"Errore: 'Missing script: 'dev''"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,come-fermare-e-rilanciare-il-backend,"Come fermare e rilanciare il backend"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,3,come-testare-le-api-senza-postman,"Come testare le API senza Postman"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,note-generali,"Note generali"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/qa-setup-and-test-locale.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/readme.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/scripts.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/security-and-observability.md,2,security-testing-pen-test-piano,"Security testing & pen test (piano)"
easyway-webapp/05_codice_easyway_portale/security-and-observability.md,2,punti-di-attenzione-backlog,"Punti di attenzione (backlog)"
easyway-webapp/05_codice_easyway_portale/security-and-observability.md,2,go-live-preflight-securitycomplianceaudit,"Go-Live preflight (Security/Compliance/Audit)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/agentic-readiness-and-examples.md,2,scopo,"Scopo"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/agentic-readiness-and-examples.md,2,linee-guida-agentiche,"Linee guida agentiche"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/agentic-readiness-and-examples.md,2,esempio-1-users-crud-via-sp,"Esempio 1 — USERS (CRUD via SP)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/agentic-readiness-and-examples.md,2,esempio-2-onboarding-tenant-admin-user,"Esempio 2 — ONBOARDING (Tenant + Admin User)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/agentic-readiness-and-examples.md,2,processo-prmigrazioni-riassunto,"Processo PR/Migrazioni (riassunto)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/dinamiche-di-manutenzione.md,2,architettura-delle-cartelle-dinamiche-di-manutenzione,"Architettura delle Cartelle — Dinamiche di Manutenzione"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/dinamiche-di-manutenzione.md,3,quali-cartelle-si-muovono-di-pi,"Quali cartelle “si muovono” di più?"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/dinamiche-di-manutenzione.md,3,best-practice-per-la-manutenzione,"**Best Practice per la manutenzione**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/dinamiche-di-manutenzione.md,3,esempio-concreto,"**Esempio concreto**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/dinamiche-di-manutenzione.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/endpoint.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,principi-guida,"**Principi guida**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,tipi-di-log-gestiti,"**Tipi di log gestiti**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,policy-dati-sensibili,"**Policy dati sensibili**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,best-practice,"**Best practice**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,snippet-esempio-log-business,"**Snippet esempio log business**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/policy-api-store-procedure-easyway-data-portal.md,2,principio-guida,"Principio Guida"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/policy-api-store-procedure-easyway-data-portal.md,2,vantaggi-del-modello,"Vantaggi del modello"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/policy-api-store-procedure-easyway-data-portal.md,2,pattern-operativo,"Pattern operativo"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/policy-api-store-procedure-easyway-data-portal.md,2,esempio-pratico,"Esempio pratico"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/policy-api-store-procedure-easyway-data-portal.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,passi-locale,"Passi (locale)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,1-setup-variabili-locali-envlocal,"1) Setup variabili locali (.env.local)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,2-avvio-api-dev,"2) Avvio API (dev)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,3-verifica-rapida-health,"3) Verifica rapida (health)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,4-governance-gates-consigliato-prima-di-pr,"4) Governance gates (consigliato prima di PR)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,terraform-opzionale,"Terraform (opzionale)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,nota-legacy,"Nota (legacy)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,b-dove-stanno-i-file-realmente,"**B) Dove stanno i file realmente**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,c-cosa-metti-e-non-metti-su-datalake,"**C) Cosa metti (e NON metti) su Datalake**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,3,d-dettaglio-file-per-file,"**D) Dettaglio file per file**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente.md,2,vedi-anche,"Vedi anche"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file.md,2,vedi-anche,"Vedi anche"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,contratto-di-configurazione-reference,"Contratto di Configurazione (Reference)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,3,1-db-runtime-config-portalconfiguration,"1. DB Runtime Config (`PORTAL.CONFIGURATION`)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,3,2-priorit,"2. Priorità"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,3,3-esempi-di-output,"3. Esempi di Output"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/STEP-3-—-Gestione-configurazioni-(YAML-+-DB).md,2,vedi-anche,"Vedi anche"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,3,gestione-delle-query-sql-nel-backend-easyway,"Gestione delle query SQL nel backend EasyWay"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,3,a-struttura-della-cartella-queries,"**A. Struttura della cartella queries**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,3,c-funzione-di-caricamento-query-con-fallback-custom-su-blob-locale-default,"**C. Funzione di caricamento query con fallback (custom su blob, locale default)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake.md,3,see-also-workflow-correlati,"⬇️ See also / Workflow correlati"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,3,perch-serve,"**Perché serve**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,3,a-tecnologia-consigliata-zod-alternativa-joi,"**A. Tecnologia consigliata: Zod (alternativa: Joi)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,3,b-esempio-di-validazione-per-utenti-create-e-update,"**B. Esempio di validazione per utenti (create e update)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso.md,2,vedi-anche,"Vedi anche"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-001-get-api-config.md,3,endpoint-get-apiconfig,"ENDPOINT: GET `/api/config`"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-001-get-api-config.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-001a-get-api-config-da-db.md,2,a-codice-file-da-creareaggiornare,"A. Codice - File da creare/aggiornare"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-001a-get-api-config-da-db.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-002-get-api-branding.md,3,1-srcroutesbrandingts,"**1. `src/routes/branding.ts`**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-002-get-api-branding.md,3,2-srccontrollersbrandingcontrollerts,"**2. `src/controllers/brandingController.ts`**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-002-get-api-branding.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,endpoint-crud-apiusers,"ENDPOINT: CRUD `/api/users`"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,a-logica-e-best-practice,"**A. Logica e best practice**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,b-struttura-dei-nuovi-file,"**B. Struttura dei nuovi file**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,c-1-model-tipizzazione,"**C. 1. Model (tipizzazione)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,c-2-controller-logica-crud-base,"**C. 2. Controller (logica CRUD base)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,3,c-4-aggiornamento-appts,"**C. 4. Aggiornamento app.ts**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/endp-003-get-crud-api-users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/template-endpoint.md,3,endpoint-httpverb-apiyour-endpoint,"ENDPOINT: [HTTP_VERB] `/api/your-endpoint`"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/template-endpoint.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/Template-ENDPOINT/come-si-testa.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/Template-ENDPOINT/come-si-testa.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/Template-ENDPOINT/come-si-testa.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/ENDPOINT/Template-ENDPOINT/come-si-testa.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,obiettivo,"Obiettivo"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,soluzione-consigliata-easyway-data-portal,"Soluzione consigliata (EasyWay Data Portal)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,flusso-tecnico,"Flusso tecnico"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,snippet-esempio-pipeline-yaml,"Snippet esempio pipeline (YAML)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/automazione-export-log-su-datalake-e-compliance.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/logging-conversational-ready-agent-aware.md,3,c-cosa-fare-lato-chiamanti-frontend-agent-chatbot-orchestratori,"**C. Cosa fare lato chiamanti (frontend, agent, chatbot, orchestratori):**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/logging-conversational-ready-agent-aware.md,3,d-dove-integrare-nel-progetto,"**D. Dove integrare nel progetto**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/gestione-log-and-policy-dati-sensibili/logging-conversational-ready-agent-aware.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,comandi-principali,"Comandi principali"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,struttura-file-configurazione,"Struttura file configurazione"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-1-setup-ambiente/create-json.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file/conversational-and-agent-aware-ready.md,3,controller,"**. Controller**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-2-struttura-src-e-primi-file/conversational-and-agent-aware-ready.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake/query-in-src-queries.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake/query-in-src-queries.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake/query-in-src-queries.md,2,passi,"Passi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-4-query-dinamiche-locale-datalake/query-in-src-queries.md,2,verify,"Verify"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,a-middleware-di-validazione-per-parametri-e-querystring,"**A. Middleware di validazione per parametri e querystring**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,b-esempio-di-applicazione-nelle-rotte,"**B. Esempio di applicazione nelle rotte**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,c-validazione-header-x-tenant-id,"**C. Validazione header (X-Tenant-Id)**"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,2,checklist-per-considerare-lo-step-completo,"Checklist per considerare lo step COMPLETO"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,template-best-practice,"Template (best practice)"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,a-struttura-del-documento,"A. Struttura del documento"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,b-output-tecnici-attesi,"B. Output tecnici attesi"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,c-navigazione-e-collegamenti,"C. Navigazione e collegamenti"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,d-gate-di-qualit,"D. Gate di qualità"
easyway-webapp/05_codice_easyway_portale/easyway_portal_api/step-5-validazione-avanzata-dati-in-ingresso/validazione-avanzata.md,3,specifica-validazione-avanzata,"Specifica (validazione avanzata)"
etl/atomic-flows-agentic.md,2,vedi-anche,"Vedi anche"
frontend/error-messages-user-friendly.md,2,problema,"Problema"
frontend/error-messages-user-friendly.md,2,architettura,"Architettura"
frontend/error-messages-user-friendly.md,3,1-error-translator-service,"1. Error Translator Service"
frontend/error-messages-user-friendly.md,3,2-react-hook-per-gestione-errori,"2. React Hook per Gestione Errori"
frontend/error-messages-user-friendly.md,3,3-componente-toastalert-user-friendly,"3. Componente Toast/Alert User-Friendly"
frontend/error-messages-user-friendly.md,3,4-esempio-uso-in-form,"4. Esempio Uso in Form"
frontend/error-messages-user-friendly.md,2,dizionario-errori-comuni,"Dizionario Errori Comuni"
frontend/error-messages-user-friendly.md,2,best-practices,"Best Practices"
frontend/error-messages-user-friendly.md,3,do,"✅ DO"
frontend/error-messages-user-friendly.md,3,dont,"❌ DON'T"
frontend/error-messages-user-friendly.md,2,accessibilit-wcag-compliant,"Accessibilità (WCAG Compliant)"
frontend/error-messages-user-friendly.md,2,estensioni-future,"Estensioni Future"
frontend/error-messages-user-friendly.md,3,multi-lingua,"Multi-lingua"
frontend/error-messages-user-friendly.md,3,context-aware,"Context-aware"
frontend/error-messages-user-friendly.md,3,analytics,"Analytics"
frontend/error-messages-user-friendly.md,2,testing,"Testing"
frontend/error-messages-user-friendly.md,3,unit-tests,"Unit Tests"
frontend/error-messages-user-friendly.md,3,accessibility-tests,"Accessibility Tests"
frontend/error-messages-user-friendly.md,2,deployment-checklist,"Deployment Checklist"
indices/ARTIFACT/Blueprint.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Contract.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/HowTo.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/index.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
indices/ARTIFACT/Orchestration.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Reference.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Report.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Runbook.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Script.md,2,pages-in-this-category,"Pages in this category"
indices/ARTIFACT/Spec.md,2,pages-in-this-category,"Pages in this category"
indices/AUDIENCE/Architect.md,2,pages-in-this-category,"Pages in this category"
indices/AUDIENCE/DBA.md,2,pages-in-this-category,"Pages in this category"
indices/AUDIENCE/Dev.md,2,pages-in-this-category,"Pages in this category"
indices/AUDIENCE/index.md,2,categories,"Categories"
indices/AUDIENCE/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
indices/AUDIENCE/Non-Expert.md,2,pages-in-this-category,"Pages in this category"
indices/AUDIENCE/Ops.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Agents.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/API.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Architecture.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Argos.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/CAA.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Control-Plane.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/DataLake.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/DB.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Docs.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/ETL.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/Frontend.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/index.md,2,categories,"Categories"
indices/DOMAIN/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
